Aimag,Year,Season,Seasonal_SPEI3
Khuvsgul,1969,MAM,0.7691129223836478
Khuvsgul,1969,SON,0.7610594027772783
Khuvsgul,1970,DJF,0.1601330210672432
Khuvsgul,1970,JJA,-0.7802613196001219
Khuvsgul,1970,MAM,0.8339699163179659
Khuvsgul,1970,SON,0.43745421311815486
Khuvsgul,1971,DJF,0.2152324000800866
Khuvsgul,1971,JJA,0.6557081014574344
Khuvsgul,1971,MAM,-0.047393180008056104
Khuvsgul,1971,SON,0.15946713932120607
Khuvsgul,1972,DJF,-0.15688874834561775
Khuvsgul,1972,JJA,0.26271686680986306
Khuvsgul,1972,MAM,-0.07633253086102958
Khuvsgul,1972,SON,0.9485289999572972
Khuvsgul,1973,DJF,1.0713389544576886
Khuvsgul,1973,JJA,1.2283395366469443
Khuvsgul,1973,MAM,0.5757521117054103
Khuvsgul,1973,SON,1.1811812338433443
Khuvsgul,1974,DJF,-0.009576130519474828
Khuvsgul,1974,JJA,-0.8067976436453815
Khuvsgul,1974,MAM,0.2639747553255102
Khuvsgul,1974,SON,-0.10371916116563851
Khuvsgul,1975,DJF,-0.49784753629708073
Khuvsgul,1975,JJA,0.28501120418118914
Khuvsgul,1975,MAM,1.7781790747523287
Khuvsgul,1975,SON,0.04346688971452687
Khuvsgul,1976,DJF,-0.15424607402818682
Khuvsgul,1976,JJA,0.407480540083558
Khuvsgul,1976,MAM,1.8391629459564922
Khuvsgul,1976,SON,-0.09411968941920415
Khuvsgul,1977,DJF,0.5818975682708568
Khuvsgul,1977,JJA,0.5682227130547997
Khuvsgul,1977,MAM,1.2658329326452342
Khuvsgul,1977,SON,-0.8323096313518429
Khuvsgul,1978,DJF,-0.8435869899145665
Khuvsgul,1978,JJA,-0.7712500323348781
Khuvsgul,1978,MAM,-0.2741947328346738
Khuvsgul,1978,SON,-0.5515947757790052
Khuvsgul,1979,DJF,0.4722002913194482
Khuvsgul,1979,JJA,-0.4169847672424607
Khuvsgul,1979,MAM,0.8748914056558416
Khuvsgul,1979,SON,0.5252252006168391
Khuvsgul,1980,DJF,0.4131744563147509
Khuvsgul,1980,JJA,-0.1212534888275609
Khuvsgul,1980,MAM,0.6437793797233969
Khuvsgul,1980,SON,-0.07745666903372994
Khuvsgul,1981,DJF,0.4615838847765858
Khuvsgul,1981,JJA,0.14659695789427996
Khuvsgul,1981,MAM,0.9274385907977684
Khuvsgul,1981,SON,1.1267605312019504
Khuvsgul,1982,DJF,-0.16556539481011182
Khuvsgul,1982,JJA,0.8416999188183734
Khuvsgul,1982,MAM,0.7392722430967418
Khuvsgul,1982,SON,0.3365135649850671
Khuvsgul,1983,DJF,0.5214512476474716
Khuvsgul,1983,JJA,1.6143067851667638
Khuvsgul,1983,MAM,0.581362722915646
Khuvsgul,1983,SON,0.4412271462573979
Khuvsgul,1984,DJF,-0.7004031938746218
Khuvsgul,1984,JJA,1.0870398195918627
Khuvsgul,1984,MAM,0.08271069171106651
Khuvsgul,1984,SON,2.0279801105674857
Khuvsgul,1985,DJF,0.5236759260544236
Khuvsgul,1985,JJA,0.25954914242883864
Khuvsgul,1985,MAM,1.3297044077211646
Khuvsgul,1985,SON,0.3056984798448658
Khuvsgul,1986,DJF,0.5082612921537651
Khuvsgul,1986,JJA,1.6314050956419253
Khuvsgul,1986,MAM,1.0087381224837537
Khuvsgul,1986,SON,0.13077060334886756
Khuvsgul,1987,DJF,0.4893592160847241
Khuvsgul,1987,JJA,0.3745090561931153
Khuvsgul,1987,MAM,0.4664624935743481
Khuvsgul,1987,SON,0.607830461317472
Khuvsgul,1988,DJF,0.6314123777761155
Khuvsgul,1988,JJA,0.0949219214841859
Khuvsgul,1988,MAM,0.5081101721584803
Khuvsgul,1988,SON,-0.7437228110985574
Khuvsgul,1989,DJF,-0.6132200193333183
Khuvsgul,1989,JJA,0.9651088029045017
Khuvsgul,1989,MAM,-0.08751092098431584
Khuvsgul,1989,SON,0.8728074817973792
Khuvsgul,1990,DJF,0.010046408524913696
Khuvsgul,1990,JJA,1.2174027258153712
Khuvsgul,1990,MAM,0.41136143067518965
Khuvsgul,1990,SON,0.666355653126703
Khuvsgul,1991,DJF,-0.03906028443504201
Khuvsgul,1991,JJA,0.689963783309701
Khuvsgul,1991,MAM,0.08266908187558249
Khuvsgul,1991,SON,0.8444246315617195
Khuvsgul,1992,DJF,-0.38201703484951327
Khuvsgul,1992,JJA,0.40199241719898804
Khuvsgul,1992,MAM,-1.0037394376837845
Khuvsgul,1992,SON,1.5598382820948862
Khuvsgul,1993,DJF,0.4547516840999757
Khuvsgul,1993,JJA,1.398070543233858
Khuvsgul,1993,MAM,0.5722079563469867
Khuvsgul,1993,SON,0.5868380528590553
Khuvsgul,1994,DJF,0.20436851073536777
Khuvsgul,1994,JJA,1.7218169062368096
Khuvsgul,1994,MAM,0.310621756203914
Khuvsgul,1994,SON,0.8316440929594995
Khuvsgul,1995,DJF,0.06912453378029498
Khuvsgul,1995,JJA,-0.17319858367847404
Khuvsgul,1995,MAM,0.38336964706214255
Khuvsgul,1995,SON,-0.6118984968923769
Khuvsgul,1996,DJF,-1.3582481762459173
Khuvsgul,1996,JJA,-0.30354295088061123
Khuvsgul,1996,MAM,-0.6995989555126709
Khuvsgul,1996,SON,-0.4744421201522759
Khuvsgul,1997,DJF,0.5290390690198719
Khuvsgul,1997,JJA,-0.1218928196667874
Khuvsgul,1997,MAM,-1.2784460962616988
Khuvsgul,1997,SON,0.11444431891950073
Khuvsgul,1998,DJF,-1.2819762031105297
Khuvsgul,1998,JJA,0.44373983393055927
Khuvsgul,1998,MAM,-0.35172521718767774
Khuvsgul,1998,SON,0.7460541565108058
Khuvsgul,1999,DJF,-0.16405000758458044
Khuvsgul,1999,JJA,-0.6121881862488595
Khuvsgul,1999,MAM,-0.15663358099644084
Khuvsgul,1999,SON,-0.3182819040701706
Khuvsgul,2000,DJF,-0.3693888390678748
Khuvsgul,2000,JJA,-0.723710661992258
Khuvsgul,2000,MAM,-0.1744986066229922
Khuvsgul,2000,SON,-0.17719605625430618
Khuvsgul,2001,DJF,0.8022083228187905
Khuvsgul,2001,JJA,0.27006173686549756
Khuvsgul,2001,MAM,0.6090729544077808
Khuvsgul,2001,SON,-1.0619842164182287
Khuvsgul,2002,DJF,-0.3988895238907277
Khuvsgul,2002,JJA,-1.0474499222430993
Khuvsgul,2002,MAM,-0.02806859893968093
Khuvsgul,2002,SON,-1.6166978185458332
Khuvsgul,2003,DJF,0.7204112522573534
Khuvsgul,2003,JJA,0.5112684149846211
Khuvsgul,2003,MAM,1.1607523184002875
Khuvsgul,2003,SON,1.177529230916309
Khuvsgul,2004,DJF,-0.34531256692275575
Khuvsgul,2004,JJA,-0.05397413450656276
Khuvsgul,2004,MAM,-0.03617769486131706
Khuvsgul,2004,SON,-0.18255195539974742
Khuvsgul,2005,DJF,0.2504225697434025
Khuvsgul,2005,JJA,-0.3171970788821601
Khuvsgul,2005,MAM,0.03934100305771845
Khuvsgul,2005,SON,0.0669515422965968
Khuvsgul,2006,DJF,-0.5395271096549139
Khuvsgul,2006,JJA,0.8643441791540059
Khuvsgul,2006,MAM,0.49861480809077857
Khuvsgul,2006,SON,-0.20692217323924916
Khuvsgul,2007,DJF,-0.793152098695011
Khuvsgul,2007,JJA,-0.29359743422985946
Khuvsgul,2007,MAM,-0.6946597247865607
Khuvsgul,2007,SON,-0.7936137635288403
Khuvsgul,2008,DJF,-0.7230690931657722
Khuvsgul,2008,JJA,0.026245445671569702
Khuvsgul,2008,MAM,-0.627429863100516
Khuvsgul,2008,SON,0.4543337270174236
Khuvsgul,2009,DJF,0.0565745368999866
Khuvsgul,2009,JJA,-0.4832452560942576
Khuvsgul,2009,MAM,-0.9602166055935302
Khuvsgul,2009,SON,-0.21691366917280136
Khuvsgul,2010,DJF,0.8029931832537327
Khuvsgul,2010,JJA,-0.4777820253061413
Khuvsgul,2010,MAM,0.8522589647870492
Khuvsgul,2010,SON,-0.06664908629078296
Khuvsgul,2011,DJF,1.0728920460724016
Khuvsgul,2011,JJA,-0.22366057014715038
Khuvsgul,2011,MAM,0.19786817247901373
Khuvsgul,2011,SON,-1.577377869395863
Khuvsgul,2012,DJF,-0.5590708092393482
Khuvsgul,2012,JJA,-0.32312664717811723
Khuvsgul,2012,MAM,-0.31161971926228993
Khuvsgul,2012,SON,-0.7617065505121813
Khuvsgul,2013,DJF,0.9818515267335473
Khuvsgul,2013,JJA,-0.16801928194273236
Khuvsgul,2013,MAM,-0.2025537529473849
Khuvsgul,2013,SON,0.5061057782607558
Khuvsgul,2014,DJF,0.4943898409097429
Khuvsgul,2014,JJA,-0.34500591333168046
Khuvsgul,2014,MAM,0.21169051092713356
Khuvsgul,2014,SON,-0.9821625644063513
Khuvsgul,2015,DJF,-0.4100345696639012
Khuvsgul,2015,JJA,-1.2838423783820223
Khuvsgul,2015,MAM,0.011758384421356023
Khuvsgul,2015,SON,0.05013421187028151
Khuvsgul,2016,DJF,0.10116133487019408
Khuvsgul,2016,JJA,0.7666746470973592
Khuvsgul,2016,MAM,1.257757278019549
Khuvsgul,2016,SON,1.2571328296956452
Khuvsgul,2017,DJF,0.7935762815792591
Khuvsgul,2017,JJA,-1.4593779567426926
Khuvsgul,2017,MAM,-0.6871136798671565
Khuvsgul,2017,SON,0.419192622223958
Khuvsgul,2018,DJF,0.05241617521360305
Khuvsgul,2018,JJA,-0.25856424665853706
Khuvsgul,2018,MAM,0.03872494636528725
Khuvsgul,2018,SON,0.7916446642451582
Khuvsgul,2019,DJF,-0.6197175495239021
Khuvsgul,2019,JJA,0.9920203378853331
Khuvsgul,2019,MAM,-0.8520936111304449
Khuvsgul,2019,SON,-0.3898542640161423
Khuvsgul,2020,DJF,0.4024552448732589
Khuvsgul,2020,JJA,0.25676507940226745
Khuvsgul,2020,MAM,-0.9302022812029721
Khuvsgul,2020,SON,0.8184167016594998
Khuvsgul,2021,DJF,0.10559411411775663
Khuvsgul,2021,JJA,1.2324210420304569
Khuvsgul,2021,MAM,0.8899827563724904
Khuvsgul,2021,SON,1.2888149746014652
Khuvsgul,2022,DJF,-0.3699473160138128
Khuvsgul,2022,JJA,-1.4058510204765824
Khuvsgul,2022,MAM,-1.0253468776981483
Khuvsgul,2022,SON,-0.5697776548592284
Khuvsgul,2023,DJF,-0.01613702784029747
Khuvsgul,2023,JJA,0.6229821116701986
Khuvsgul,2023,MAM,0.2695962467375868
Khuvsgul,2023,SON,0.9940213775997123
Khuvsgul,2024,DJF,0.7788345107103927
Khuvsgul,2024,JJA,-0.7328732506583118
Khuvsgul,2024,MAM,-0.34711928345144233
Khuvsgul,2024,SON,0.08272876230668762
Khuvsgul,2025,DJF,-0.14487467281779323
Orkhon,1950,DJF,-0.21793132410496235
Orkhon,1950,JJA,3.1046412897516613
Orkhon,1950,MAM,1.2415923880961144
Orkhon,1950,SON,1.9986030289769032
Orkhon,1951,DJF,1.2098364288101793
Orkhon,1951,JJA,-0.02026846059919857
Orkhon,1951,MAM,2.097635802459218
Orkhon,1951,SON,-0.43921306527942583
Orkhon,1952,DJF,-0.3574526920381064
Orkhon,1952,JJA,1.0946544297439258
Orkhon,1952,MAM,0.44251448764494283
Orkhon,1952,SON,1.2534190294320444
Orkhon,1953,DJF,1.1050623060331164
Orkhon,1953,JJA,1.2439914168579984
Orkhon,1953,MAM,1.9363529115205325
Orkhon,1953,SON,-0.5911329684447997
Orkhon,1954,DJF,0.05266389597358636
Orkhon,1954,JJA,0.653704152265831
Orkhon,1954,MAM,1.8377708787587597
Orkhon,1954,SON,1.4391648785331117
Orkhon,1955,DJF,0.3981402708125547
Orkhon,1955,JJA,0.14220806306661257
Orkhon,1955,MAM,2.198431395763545
Orkhon,1955,SON,0.7470536978224941
Orkhon,1956,DJF,-0.5279682472375412
Orkhon,1956,JJA,1.7870104908148552
Orkhon,1956,MAM,0.1827077070122237
Orkhon,1956,SON,1.1793341521371827
Orkhon,1957,DJF,0.5557144885853079
Orkhon,1957,JJA,0.7043857426490763
Orkhon,1957,MAM,1.4851259927639429
Orkhon,1957,SON,1.2854760781143308
Orkhon,1958,DJF,-0.33352977034041065
Orkhon,1958,JJA,0.236519875834376
Orkhon,1958,MAM,2.761709736746748
Orkhon,1958,SON,-0.14773564952929383
Orkhon,1959,DJF,-1.1723051380631273
Orkhon,1959,JJA,1.270068213850435
Orkhon,1959,MAM,0.5170066630585475
Orkhon,1959,SON,1.000842917026361
Orkhon,1960,DJF,0.45515206268243935
Orkhon,1960,JJA,1.0511678206811144
Orkhon,1960,MAM,1.1081660297068547
Orkhon,1960,SON,0.35241571611281497
Orkhon,1961,DJF,-0.37367482216150905
Orkhon,1961,JJA,0.03092590136777486
Orkhon,1961,MAM,-0.8345263050804553
Orkhon,1961,SON,0.4920410011383025
Orkhon,1962,DJF,0.00789216157882287
Orkhon,1962,JJA,0.690623601090913
Orkhon,1962,MAM,0.5807437376703188
Orkhon,1962,SON,0.5855819138973478
Orkhon,1963,DJF,-0.030196865613347113
Orkhon,1963,JJA,1.3801608634040181
Orkhon,1963,MAM,0.4578041119206207
Orkhon,1963,SON,0.8270021653447557
Orkhon,1964,DJF,-0.05468014362254243
Orkhon,1964,JJA,2.2582646084993807
Orkhon,1964,MAM,2.8627270797793756
Orkhon,1964,SON,1.4672808308401617
Orkhon,1965,DJF,0.3822099635067411
Orkhon,1965,JJA,0.855925940267963
Orkhon,1965,MAM,0.19150659459847713
Orkhon,1965,SON,-0.5440096919575367
Orkhon,1966,DJF,0.5662430327087404
Orkhon,1966,JJA,0.7117173452062432
Orkhon,1966,MAM,1.635679375530602
Orkhon,1966,SON,-0.22215457235831826
Orkhon,1967,DJF,0.5447112771509053
Orkhon,1967,JJA,1.5599577847757475
Orkhon,1967,MAM,1.6354658384947027
Orkhon,1967,SON,0.37428957182847356
Orkhon,1968,DJF,0.8911246113247222
Orkhon,1968,JJA,0.4666172223290798
Orkhon,1968,MAM,1.7233388788962702
Orkhon,1968,SON,0.8049952849412885
Orkhon,1969,DJF,0.9669532973244971
Orkhon,1969,JJA,0.4640789296866655
Orkhon,1969,MAM,1.3563283274757356
Orkhon,1969,SON,1.5482195985305744
Orkhon,1970,DJF,1.430882694309215
Orkhon,1970,JJA,0.04093136891941734
Orkhon,1970,MAM,1.5784363877961667
Orkhon,1970,SON,1.7466110052024346
Orkhon,1971,DJF,1.3607310765912055
Orkhon,1971,JJA,2.598304592245709
Orkhon,1971,MAM,2.349559674460691
Orkhon,1971,SON,-0.06956129072937389
Orkhon,1972,DJF,-0.12104800756238224
Orkhon,1972,JJA,0.424719251384773
Orkhon,1972,MAM,0.6124370359107307
Orkhon,1972,SON,2.104120064986141
Orkhon,1973,DJF,0.7438239108728847
Orkhon,1973,JJA,2.1145030491649535
Orkhon,1973,MAM,1.0228659568057066
Orkhon,1973,SON,2.350851845661125
Orkhon,1974,DJF,0.4117046401082529
Orkhon,1974,JJA,0.16598544712095192
Orkhon,1974,MAM,0.6203666538577279
Orkhon,1974,SON,1.138839014009707
Orkhon,1975,DJF,-0.1304369738860832
Orkhon,1975,JJA,0.8433589602628164
Orkhon,1975,MAM,1.6234076874923287
Orkhon,1975,SON,0.7761037268987654
Orkhon,1976,DJF,0.29980432195812434
Orkhon,1976,JJA,1.6878904328225293
Orkhon,1976,MAM,2.7923746748280696
Orkhon,1976,SON,1.2819120469855239
Orkhon,1977,DJF,1.208352111218476
Orkhon,1977,JJA,0.20933508162959427
Orkhon,1977,MAM,1.4490102099123292
Orkhon,1977,SON,-1.2879898485066206
Orkhon,1978,DJF,-0.004992805822076174
Orkhon,1978,JJA,0.49467921027867745
Orkhon,1978,MAM,0.2063105589771435
Orkhon,1978,SON,-0.07280124047110781
Orkhon,1979,DJF,1.1650930218979083
Orkhon,1979,JJA,0.03740852382213485
Orkhon,1979,MAM,2.510838213796914
Orkhon,1979,SON,1.215438825045265
Orkhon,1980,DJF,1.740155216175885
Orkhon,1980,JJA,-0.7542640827162044
Orkhon,1980,MAM,1.5013297746069798
Orkhon,1980,SON,-0.47015576456104746
Orkhon,1981,DJF,0.9944649111220486
Orkhon,1981,JJA,0.45478510761780877
Orkhon,1981,MAM,1.758213270786453
Orkhon,1981,SON,0.9552134643293739
Orkhon,1982,DJF,0.1154668922651081
Orkhon,1982,JJA,1.3638113134895093
Orkhon,1982,MAM,1.1293793065811066
Orkhon,1982,SON,0.723585426596623
Orkhon,1983,DJF,0.6914308754688009
Orkhon,1983,JJA,1.119878075352479
Orkhon,1983,MAM,-0.06152110784883728
Orkhon,1983,SON,0.03355886454953174
Orkhon,1984,DJF,-0.17754066543877256
Orkhon,1984,JJA,0.5177902334672659
Orkhon,1984,MAM,0.6862529765197625
Orkhon,1984,SON,1.3202419725547585
Orkhon,1985,DJF,0.5602985475181884
Orkhon,1985,JJA,1.4875344861342739
Orkhon,1985,MAM,1.955754061446149
Orkhon,1985,SON,0.9593263159231896
Orkhon,1986,DJF,0.6257585454158516
Orkhon,1986,JJA,0.6099259576830703
Orkhon,1986,MAM,1.4644136913134522
Orkhon,1986,SON,-0.45702111960386793
Orkhon,1987,DJF,1.055275814079876
Orkhon,1987,JJA,-0.002505725584963994
Orkhon,1987,MAM,0.4054029006565065
Orkhon,1987,SON,0.8535167322977013
Orkhon,1988,DJF,0.12288132786882439
Orkhon,1988,JJA,1.0127982748288373
Orkhon,1988,MAM,1.3629054484104937
Orkhon,1988,SON,0.8568641154862358
Orkhon,1989,DJF,-0.13958830984064674
Orkhon,1989,JJA,0.21477539491567335
Orkhon,1989,MAM,-0.35936337340403374
Orkhon,1989,SON,1.22477405109073
Orkhon,1990,DJF,0.10310216349771624
Orkhon,1990,JJA,1.5338648100518975
Orkhon,1990,MAM,-0.11306531359328771
Orkhon,1990,SON,0.8813564791723814
Orkhon,1991,DJF,-0.6821617777702866
Orkhon,1991,JJA,0.7463900199790093
Orkhon,1991,MAM,0.3440962807264062
Orkhon,1991,SON,0.4120942004819831
Orkhon,1992,DJF,-0.15033295446069928
Orkhon,1992,JJA,0.5295892316473382
Orkhon,1992,MAM,-0.8307850394207441
Orkhon,1992,SON,1.2206575801819937
Orkhon,1993,DJF,0.6888164898876957
Orkhon,1993,JJA,1.4677363969203892
Orkhon,1993,MAM,0.13081418893511215
Orkhon,1993,SON,1.1131198800095556
Orkhon,1994,DJF,0.45061591104211735
Orkhon,1994,JJA,2.1899356742138236
Orkhon,1994,MAM,0.811900385639355
Orkhon,1994,SON,2.0239238026996866
Orkhon,1995,DJF,0.06167466221841846
Orkhon,1995,JJA,0.15853332544908702
Orkhon,1995,MAM,0.8126969729902821
Orkhon,1995,SON,-0.31932680145999354
Orkhon,1996,DJF,-0.47193158601827834
Orkhon,1996,JJA,-0.577529154170207
Orkhon,1996,MAM,-0.5874100714458828
Orkhon,1996,SON,-0.922024594211023
Orkhon,1997,DJF,0.9488474533550743
Orkhon,1997,JJA,0.4589115693349965
Orkhon,1997,MAM,-0.15684972915271686
Orkhon,1997,SON,-0.6282918707621313
Orkhon,1998,DJF,-1.4724399181065584
Orkhon,1998,JJA,1.016393903400003
Orkhon,1998,MAM,-1.1466952973707047
Orkhon,1998,SON,1.3299276038124395
Orkhon,1999,DJF,-0.6065851233991513
Orkhon,1999,JJA,0.019588505697850568
Orkhon,1999,MAM,0.2667064295731698
Orkhon,1999,SON,0.6003677371776969
Orkhon,2000,DJF,-0.11842741594986506
Orkhon,2000,JJA,-0.14483320115807913
Orkhon,2000,MAM,0.6607794996889583
Orkhon,2000,SON,0.3865242369567007
Orkhon,2001,DJF,0.9237492694657038
Orkhon,2001,JJA,0.17392386702942247
Orkhon,2001,MAM,1.47754429313138
Orkhon,2001,SON,-0.8717905330960203
Orkhon,2002,DJF,0.2087892604802156
Orkhon,2002,JJA,-1.540840122985484
Orkhon,2002,MAM,-0.32627820589479506
Orkhon,2002,SON,-1.6762353151460476
Orkhon,2003,DJF,1.4788392626943638
Orkhon,2003,JJA,-0.4629593183565328
Orkhon,2003,MAM,1.1902981048451498
Orkhon,2003,SON,0.3152540053258344
Orkhon,2004,DJF,0.505151963916759
Orkhon,2004,JJA,0.15847469028096656
Orkhon,2004,MAM,1.1517109003737143
Orkhon,2004,SON,-0.2213960813289678
Orkhon,2005,DJF,-0.32060529945718164
Orkhon,2005,JJA,-0.18908074169089667
Orkhon,2005,MAM,-0.29133232327873204
Orkhon,2005,SON,-0.4418322368817084
Orkhon,2006,DJF,-0.8343050039353309
Orkhon,2006,JJA,0.22722612758109256
Orkhon,2006,MAM,0.399166546515962
Orkhon,2006,SON,-0.5310816618172827
Orkhon,2007,DJF,-1.0955079727699506
Orkhon,2007,JJA,-0.014914625031722067
Orkhon,2007,MAM,-0.5823277267715091
Orkhon,2007,SON,0.3378029124298968
Orkhon,2008,DJF,-0.8556133323122067
Orkhon,2008,JJA,1.383440347403985
Orkhon,2008,MAM,-0.5522984221146794
Orkhon,2008,SON,-1.1343040282304415
Orkhon,2009,DJF,-0.9928575003522163
Orkhon,2009,JJA,-0.8117550075790266
Orkhon,2009,MAM,-0.8961653230752462
Orkhon,2009,SON,-0.5267672927026137
Orkhon,2010,DJF,0.669501251013049
Orkhon,2010,JJA,-1.0324838604489281
Orkhon,2010,MAM,1.1493097054109755
Orkhon,2010,SON,-0.6096347990899889
Orkhon,2011,DJF,0.7375438510729493
Orkhon,2011,JJA,-0.24240507295334834
Orkhon,2011,MAM,0.9352685698295661
Orkhon,2011,SON,-1.2380872964485166
Orkhon,2012,DJF,-0.5335830802746524
Orkhon,2012,JJA,0.4441898678313524
Orkhon,2012,MAM,-0.5930123358450896
Orkhon,2012,SON,-0.22352697748194245
Orkhon,2013,DJF,1.3146260041584332
Orkhon,2013,JJA,0.3948272143232693
Orkhon,2013,MAM,0.4627755118801578
Orkhon,2013,SON,1.0655657397765181
Orkhon,2014,DJF,0.25526214410903564
Orkhon,2014,JJA,-0.6711699019757329
Orkhon,2014,MAM,-0.28841909776637364
Orkhon,2014,SON,-0.3292794248559867
Orkhon,2015,DJF,-1.1178813868561313
Orkhon,2015,JJA,-0.8400526321336922
Orkhon,2015,MAM,-1.1023783436871426
Orkhon,2015,SON,1.2636006535101474
Orkhon,2016,DJF,-0.40841148246588477
Orkhon,2016,JJA,0.4098695988019411
Orkhon,2016,MAM,0.46956040150850464
Orkhon,2016,SON,-0.24611278418824775
Orkhon,2017,DJF,1.0011943311678082
Orkhon,2017,JJA,-1.9432363011204183
Orkhon,2017,MAM,-0.1969218065424191
Orkhon,2017,SON,0.6563032125657324
Orkhon,2018,DJF,1.014716069106233
Orkhon,2018,JJA,-1.173590079432933
Orkhon,2018,MAM,-0.7884183837251754
Orkhon,2018,SON,-0.3495119906040851
Orkhon,2019,DJF,-1.1050050993426115
Orkhon,2019,JJA,-0.05255626639687079
Orkhon,2019,MAM,-2.025493250214866
Orkhon,2019,SON,-0.350199200199746
Orkhon,2020,DJF,0.007395272605156088
Orkhon,2020,JJA,-0.9396701818571619
Orkhon,2020,MAM,-1.4411817643955238
Orkhon,2020,SON,-0.019410995531852993
Orkhon,2021,DJF,-0.45732043006638134
Orkhon,2021,JJA,1.8362750301538227
Orkhon,2021,MAM,1.2516007533924378
Orkhon,2021,SON,1.6627999201838006
Orkhon,2022,DJF,-1.1406410065135348
Orkhon,2022,JJA,0.08028514495929702
Orkhon,2022,MAM,-1.0391441528409822
Orkhon,2022,SON,0.3701973560153072
Orkhon,2023,DJF,-0.43923247255242115
Orkhon,2023,JJA,1.4674848892698735
Orkhon,2023,MAM,-0.5627308623003919
Orkhon,2023,SON,1.9850536713679885
Orkhon,2024,DJF,0.5357302096326702
Orkhon,2024,JJA,0.5764172170685461
Orkhon,2024,MAM,-0.19364972624035678
Orkhon,2024,SON,-0.13143282395409048
Orkhon,2025,DJF,-0.12206960568610353
Selenge,1950,DJF,-0.3851805146727996
Selenge,1950,JJA,2.3994389607855666
Selenge,1950,MAM,0.9152789094062007
Selenge,1950,SON,1.2934314124873751
Selenge,1951,DJF,0.6267236864323336
Selenge,1951,JJA,-0.08989173058594246
Selenge,1951,MAM,2.271675044822686
Selenge,1951,SON,-0.000244993612128196
Selenge,1952,DJF,-0.335373709740087
Selenge,1952,JJA,1.046141819711996
Selenge,1952,MAM,0.1509827328370619
Selenge,1952,SON,1.1177928638012262
Selenge,1953,DJF,-0.28472626651689287
Selenge,1953,JJA,0.36622783029623945
Selenge,1953,MAM,0.18472830824812214
Selenge,1953,SON,-0.9041874593434703
Selenge,1954,DJF,-0.0898050229373408
Selenge,1954,JJA,-0.10204661624871537
Selenge,1954,MAM,0.9976052555620277
Selenge,1954,SON,0.7436107094491488
Selenge,1955,DJF,-0.7340159165780219
Selenge,1955,JJA,0.034175393680655405
Selenge,1955,MAM,1.5220502141967494
Selenge,1955,SON,0.19294975696651037
Selenge,1956,DJF,-0.9844410761205352
Selenge,1956,JJA,0.18794979802213718
Selenge,1956,MAM,0.5247469100715096
Selenge,1956,SON,0.2383613521938861
Selenge,1957,DJF,-0.44739238870850384
Selenge,1957,JJA,0.66245462252781
Selenge,1957,MAM,1.280524716518574
Selenge,1957,SON,0.7950269170513262
Selenge,1958,DJF,-0.6468160125975777
Selenge,1958,JJA,-0.4814585271769602
Selenge,1958,MAM,2.1041059851403996
Selenge,1958,SON,-0.6108204385204471
Selenge,1959,DJF,-1.4980061218298948
Selenge,1959,JJA,1.161183020716478
Selenge,1959,MAM,0.6440108009531246
Selenge,1959,SON,0.7105743908345097
Selenge,1960,DJF,-0.11574620954831959
Selenge,1960,JJA,0.33688756072024156
Selenge,1960,MAM,0.7885028677203424
Selenge,1960,SON,-0.05960805154441486
Selenge,1961,DJF,-1.142190477173184
Selenge,1961,JJA,-0.31345572045642495
Selenge,1961,MAM,-1.103083085646128
Selenge,1961,SON,0.1220837716526114
Selenge,1962,DJF,0.6363144605551351
Selenge,1962,JJA,0.5385899144693209
Selenge,1962,MAM,0.5317022246892741
Selenge,1962,SON,0.3431644616933306
Selenge,1963,DJF,-0.41662533519254685
Selenge,1963,JJA,0.7427454057965686
Selenge,1963,MAM,0.09295799636671719
Selenge,1963,SON,0.7710214610375677
Selenge,1964,DJF,-0.6024737877775082
Selenge,1964,JJA,1.8987649405207265
Selenge,1964,MAM,2.2900758991409584
Selenge,1964,SON,0.6480768852770904
Selenge,1965,DJF,0.17412633098350863
Selenge,1965,JJA,0.11453770105590064
Selenge,1965,MAM,-0.13123115514503358
Selenge,1965,SON,-0.2781751170929155
Selenge,1966,DJF,0.9942481134313219
Selenge,1966,JJA,1.1107966357145298
Selenge,1966,MAM,1.350395048953713
Selenge,1966,SON,-0.07428480890799757
Selenge,1967,DJF,0.48761102569026493
Selenge,1967,JJA,2.0759105896792898
