latitude,longitude,Aimag,weight
52.0,98.75,Khuvsgul,122638814.01504907
52.0,99.0,Khuvsgul,413556181.84229493
52.0,99.25,Khuvsgul,233518831.48706526
52.0,99.5,Khuvsgul,134675103.9727269
52.0,99.75,Khuvsgul,42636416.24742484
51.75,98.25,Khuvsgul,44804600.39879204
51.75,98.5,Khuvsgul,272253750.68706626
51.75,98.75,Khuvsgul,437784067.8839807
51.75,99.0,Khuvsgul,480236308.72813886
51.75,99.25,Khuvsgul,480236308.72813886
51.75,99.5,Khuvsgul,480236308.7281018
51.75,99.75,Khuvsgul,456228967.29289913
51.75,100.0,Khuvsgul,232314051.182664
51.75,100.25,Khuvsgul,232084466.9550526
51.75,100.5,Khuvsgul,216888422.58691087
51.75,100.75,Khuvsgul,105987876.87364127
51.75,101.0,Khuvsgul,66852.2376185628
51.5,98.0,Khuvsgul,62157972.72630246
51.5,98.25,Khuvsgul,329696158.4427377
51.5,98.5,Khuvsgul,482862192.65585667
51.5,98.75,Khuvsgul,482862192.655894
51.5,99.0,Khuvsgul,482862192.655894
51.5,99.25,Khuvsgul,482862192.655894
51.5,99.5,Khuvsgul,482862192.65585667
51.5,99.75,Khuvsgul,482862192.65585667
51.5,100.0,Khuvsgul,482862192.655894
51.5,100.25,Khuvsgul,482862192.655894
51.5,100.5,Khuvsgul,482862192.655894
51.5,100.75,Khuvsgul,482862192.65585667
51.5,101.0,Khuvsgul,424961638.1968757
51.5,101.25,Khuvsgul,271604381.1098256
51.5,101.5,Khuvsgul,198491122.24105346
51.5,101.75,Khuvsgul,124422850.28193927
51.5,102.0,Khuvsgul,37098991.17002865
51.25,98.0,Khuvsgul,352525656.13735723
51.25,98.25,Khuvsgul,485478527.5715799
51.25,98.5,Khuvsgul,485478527.5715799
51.25,98.75,Khuvsgul,485478527.57161736
51.25,99.0,Khuvsgul,485478527.57161736
51.25,99.25,Khuvsgul,485478527.57161736
51.25,99.5,Khuvsgul,485478527.5715799
51.25,99.75,Khuvsgul,485478527.5715799
51.25,100.0,Khuvsgul,485478527.57161736
51.25,100.25,Khuvsgul,485478527.57161736
51.25,100.5,Khuvsgul,485478527.57161736
51.25,100.75,Khuvsgul,485478527.5715799
51.25,101.0,Khuvsgul,485478527.57161736
51.25,101.25,Khuvsgul,485478527.5715799
51.25,101.5,Khuvsgul,485478527.57161736
51.25,101.75,Khuvsgul,485478527.57161736
51.25,102.0,Khuvsgul,479104447.96878165
51.25,102.25,Khuvsgul,29654491.57485413
51.0,92.25,Uvs,3322436.821664586
51.0,92.5,Uvs,157112.0546284092
51.0,97.75,Khuvsgul,21711046.268361717
51.0,98.0,Khuvsgul,449027350.081147
51.0,98.25,Khuvsgul,488085265.98449737
51.0,98.5,Khuvsgul,488085265.98449737
51.0,98.75,Khuvsgul,488085265.9845351
51.0,99.0,Khuvsgul,488085265.9845351
51.0,99.25,Khuvsgul,488085265.9845351
51.0,99.5,Khuvsgul,488085265.98449737
51.0,99.75,Khuvsgul,488085265.98449737
51.0,100.0,Khuvsgul,488085265.9845351
51.0,100.25,Khuvsgul,488085265.9845351
51.0,100.5,Khuvsgul,488085265.9845351
51.0,100.75,Khuvsgul,488085265.98449737
51.0,101.0,Khuvsgul,488085265.9845351
51.0,101.25,Khuvsgul,488085265.98449737
51.0,101.5,Khuvsgul,488085265.9845351
51.0,101.75,Khuvsgul,488085265.9845351
51.0,102.0,Khuvsgul,488085265.98449737
51.0,102.25,Khuvsgul,146458458.06660464
50.75,91.75,Uvs,140444662.01355535
50.75,92.0,Uvs,170982137.88742304
50.75,92.25,Uvs,268830711.299375
50.75,92.5,Uvs,334811148.99399894
50.75,92.75,Uvs,256244128.10749412
50.75,93.0,Uvs,171288148.81707677
50.75,93.25,Uvs,60530.493926124036
50.75,93.5,Uvs,3994638.6286053467
50.75,98.0,Khuvsgul,244929491.66095635
50.75,98.25,Khuvsgul,490682360.64753515
50.75,98.5,Khuvsgul,490682360.64753515
50.75,98.75,Khuvsgul,490682360.64757305
50.75,99.0,Khuvsgul,490682360.64757305
50.75,99.25,Khuvsgul,490682360.64757305
50.75,99.5,Khuvsgul,490682360.64753515
50.75,99.75,Khuvsgul,490682360.64753515
50.75,100.0,Khuvsgul,490682360.64757305
50.75,100.25,Khuvsgul,490682360.64757305
50.75,100.5,Khuvsgul,490682360.64757305
50.75,100.75,Khuvsgul,490682360.64753515
50.75,101.0,Khuvsgul,490682360.64757305
50.75,101.25,Khuvsgul,490682360.64753515
50.75,101.5,Khuvsgul,490682360.64757305
50.75,101.75,Khuvsgul,490682360.64757305
50.75,102.0,Khuvsgul,490682360.64753515
50.75,102.25,Khuvsgul,329842236.59511864
50.75,102.5,Khuvsgul,13059747.499034576
50.5,91.0,Uvs,93552961.02265318
50.5,91.25,Uvs,147078388.25981677
50.5,91.5,Uvs,334433454.1546246
50.5,91.75,Uvs,485578572.91640604
50.5,92.0,Uvs,493269764.5568404
50.5,92.25,Uvs,493269764.55680233
50.5,92.5,Uvs,493269764.5568785
50.5,92.75,Uvs,493269764.55680233
50.5,93.0,Uvs,474789166.185466
50.5,93.25,Uvs,452859923.26335126
50.5,93.5,Uvs,474906667.4861304
50.5,93.75,Uvs,435698552.3862565
50.5,94.0,Uvs,436226379.80360967
50.5,94.25,Uvs,348552158.301515
50.5,98.0,Khuvsgul,9971893.392014762
50.5,98.25,Khuvsgul,250048066.71192083
50.5,98.5,Khuvsgul,493269764.55680233
50.5,98.75,Khuvsgul,493269764.5568404
50.5,99.0,Khuvsgul,493269764.5568404
50.5,99.25,Khuvsgul,493269764.5568404
50.5,99.5,Khuvsgul,493269764.55680233
50.5,99.75,Khuvsgul,493269764.55680233
50.5,100.0,Khuvsgul,493269764.5568404
50.5,100.25,Khuvsgul,493269764.5568404
50.5,100.5,Khuvsgul,493269764.5568404
50.5,100.75,Khuvsgul,493269764.55680233
50.5,101.0,Khuvsgul,493269764.5568404
50.5,101.25,Khuvsgul,493269764.55680233
50.5,101.5,Khuvsgul,493269764.5568404
50.5,101.75,Khuvsgul,493269764.5568404
50.5,102.0,Khuvsgul,493269764.55680233
50.5,102.25,Khuvsgul,493269764.5568404
50.5,102.5,Bulgan,6950475.078753653
50.5,102.5,Khuvsgul,393864261.14869845
50.5,102.75,Bulgan,26900466.531894166
50.5,102.75,Khuvsgul,2451175.0187398335
50.5,104.75,Selenge,13705.75963154791
50.5,105.0,Selenge,41071968.72395113
50.5,105.25,Selenge,129770649.44163407
50.5,105.5,Selenge,143182797.09878123
50.5,105.75,Selenge,114028258.58280456
50.5,106.0,Selenge,57300277.95380043
50.25,90.25,Uvs,16295209.812720073
50.25,90.5,Uvs,187990202.78804612
50.25,90.75,Uvs,336514368.8274285
50.25,91.0,Uvs,489172268.9282855
50.25,91.25,Uvs,495847430.9524608
50.25,91.5,Uvs,495847430.95242256
50.25,91.75,Uvs,495847430.95242256
50.25,92.0,Uvs,495847430.9524608
50.25,92.25,Uvs,495847430.95242256
50.25,92.5,Uvs,495847430.95249915
50.25,92.75,Uvs,495847430.95242256
50.25,93.0,Uvs,495847430.95242256
50.25,93.25,Uvs,495847430.9524608
50.25,93.5,Uvs,495847430.95242256
50.25,93.75,Uvs,495847430.9524608
50.25,94.0,Uvs,495847430.9524608
50.25,94.25,Uvs,492986181.8833437
50.25,94.5,Uvs,86852420.98339146
50.25,98.0,Khuvsgul,1292733.6385261368
50.25,98.25,Khuvsgul,291520837.5733935
50.25,98.5,Khuvsgul,495847430.95242256
50.25,98.75,Khuvsgul,495847430.9524608
50.25,99.0,Khuvsgul,495847430.9524608
50.25,99.25,Khuvsgul,495847430.9524608
50.25,99.5,Khuvsgul,495847430.95242256
50.25,99.75,Khuvsgul,495847430.95242256
50.25,100.0,Khuvsgul,495847430.9524608
50.25,100.25,Khuvsgul,495847430.9524608
50.25,100.5,Khuvsgul,495847430.9524608
50.25,100.75,Khuvsgul,495847430.95242256
50.25,101.0,Khuvsgul,495847430.9524608
50.25,101.25,Khuvsgul,495847430.95242256
50.25,101.5,Khuvsgul,495847430.9524608
50.25,101.75,Khuvsgul,495847430.9524608
50.25,102.0,Khuvsgul,495847430.95242256
50.25,102.25,Bulgan,28874986.72564162
50.25,102.25,Khuvsgul,466972444.2268193
50.25,102.5,Bulgan,423311554.2755875
50.25,102.5,Khuvsgul,72535876.67683503
50.25,102.75,Bulgan,476190465.61921823
50.25,103.0,Bulgan,373063857.136822
50.25,103.25,Bulgan,274637578.3861492
50.25,103.5,Bulgan,127242858.51940815
50.25,103.75,Bulgan,64594289.63313814
50.25,104.0,Bulgan,68460675.95952703
50.25,104.25,Bulgan,150594352.8136807
50.25,104.25,Selenge,1076814.1324216374
50.25,104.5,Bulgan,100700321.02498057
50.25,104.5,Selenge,267653119.33595997
50.25,104.75,Selenge,444251408.7479493
50.25,105.0,Selenge,495837121.35689545
50.25,105.25,Selenge,495847430.95242256
50.25,105.5,Selenge,495847430.9524608
50.25,105.75,Selenge,495847430.95249915
50.25,106.0,Selenge,479330279.92027676
50.25,106.25,Selenge,381492731.35595566
50.25,106.5,Selenge,403149470.0547402
50.25,106.75,Selenge,363038098.7233719
50.25,107.0,Selenge,112826947.71096508
50.25,114.0,Dornod,75691380.73016067
50.25,114.25,Dornod,263628314.09134358
50.25,114.5,Dornod,230700288.73759654
50.25,114.75,Dornod,215624997.22504252
50.25,115.0,Dornod,73383393.41718479
50.0,89.5,Bayan-Ulgii,2394879.6161152944
50.0,89.75,Bayan-Ulgii,138416850.11048737
50.0,90.0,Bayan-Ulgii,190089382.04636493
50.0,90.0,Uvs,96326843.61877775
50.0,90.25,Bayan-Ulgii,3677841.3234477653
50.0,90.25,Uvs,468230550.4575025
50.0,90.5,Uvs,498415313.3194773
50.0,90.75,Uvs,498415313.3194773
50.0,91.0,Uvs,498415313.3195543
50.0,91.25,Uvs,498415313.3195158
50.0,91.5,Uvs,498415313.3194773
50.0,91.75,Uvs,498415313.3194773
50.0,92.0,Uvs,498415313.3195158
50.0,92.25,Uvs,498415313.3194773
50.0,92.5,Uvs,498415313.3195543
50.0,92.75,Uvs,498415313.3194773
50.0,93.0,Uvs,498415313.3194773
50.0,93.25,Uvs,498415313.3195158
50.0,93.5,Uvs,498415313.3194773
50.0,93.75,Uvs,498415313.3195158
50.0,94.0,Uvs,498415313.3195158
50.0,94.25,Uvs,498415313.3195158
50.0,94.5,Uvs,469725160.660096
50.0,94.75,Uvs,344389360.58502096
50.0,95.0,Uvs,268499154.14791995
50.0,95.25,Uvs,172824366.23860475
50.0,95.5,Uvs,67329337.49941918
50.0,95.5,Zavkhan,53267189.03761768
50.0,95.75,Zavkhan,231320589.57269874
50.0,96.0,Zavkhan,248815296.63707456
50.0,96.25,Zavkhan,177202013.65616953
50.0,96.5,Zavkhan,62023251.45269621
50.0,96.75,Zavkhan,64821190.41631208
50.0,97.0,Zavkhan,19209610.63495439
50.0,97.5,Khuvsgul,27553278.077560257
50.0,97.75,Khuvsgul,165224643.2716378
50.0,98.0,Khuvsgul,294489424.5426354
50.0,98.25,Khuvsgul,498415313.3194773
50.0,98.5,Khuvsgul,498415313.3194773
50.0,98.75,Khuvsgul,498415313.3195158
50.0,99.0,Khuvsgul,498415313.3195158
50.0,99.25,Khuvsgul,498415313.3195158
50.0,99.5,Khuvsgul,498415313.3194773
50.0,99.75,Khuvsgul,498415313.3194773
50.0,100.0,Khuvsgul,498415313.3195158
50.0,100.25,Khuvsgul,498415313.3195158
50.0,100.5,Khuvsgul,498415313.3195158
50.0,100.75,Khuvsgul,498415313.3194773
50.0,101.0,Khuvsgul,498415313.3195158
50.0,101.25,Khuvsgul,498415313.3194773
50.0,101.5,Khuvsgul,498415313.3195158
50.0,101.75,Khuvsgul,498415313.3195158
50.0,102.0,Bulgan,9993583.34722349
50.0,102.0,Khuvsgul,488421729.97225386
50.0,102.25,Bulgan,409134502.1581041
50.0,102.25,Khuvsgul,89280811.16141163
50.0,102.5,Bulgan,498415313.3194773
50.0,102.75,Bulgan,498415313.3194773
50.0,103.0,Bulgan,498415313.3195543
50.0,103.25,Bulgan,498415313.3195158
50.0,103.5,Bulgan,498415313.3194773
50.0,103.75,Bulgan,498413685.1319537
50.0,104.0,Bulgan,498415313.3194773
50.0,104.25,Bulgan,498415313.3195158
50.0,104.5,Bulgan,342172674.2378689
50.0,104.5,Selenge,156242639.08168545
50.0,104.75,Selenge,498415313.3194773
50.0,105.0,Selenge,498415313.3194773
50.0,105.25,Selenge,498415313.3194773
50.0,105.5,Selenge,498415313.3195158
50.0,105.75,Selenge,498415313.3195543
50.0,106.0,Darkhan-Uul,13439883.686461605
50.0,106.0,Selenge,484975429.63301575
50.0,106.25,Darkhan-Uul,24048159.381187
50.0,106.25,Selenge,474367153.93829036
50.0,106.5,Selenge,498415313.3194773
50.0,106.75,Selenge,498415313.3195158
50.0,107.0,Selenge,462225546.28002304
50.0,107.25,Selenge,261338433.1471763
50.0,107.5,Selenge,205335646.2445723
50.0,107.75,Selenge,176845314.11527643
50.0,108.0,Selenge,41457639.38395636
50.0,113.25,Dornod,6598189.633338651
50.0,113.5,Dornod,160170593.756144
50.0,113.75,Dornod,370284175.2647943
50.0,114.0,Dornod,494069560.6549535
50.0,114.25,Dornod,498415313.3194773
50.0,114.5,Dornod,498415313.3194773
50.0,114.75,Dornod,498415313.3195543
50.0,115.0,Dornod,474286915.39900005
50.0,115.25,Dornod,219880334.07667604
50.0,115.5,Dornod,77902398.60557573
50.0,115.75,Dornod,50381207.26938533
50.0,116.0,Dornod,211747022.71893334
50.0,116.25,Dornod,286200028.4896305
50.0,116.5,Dornod,161334362.2327017
50.0,116.75,Dornod,10703422.911948558
49.75,89.25,Bayan-Ulgii,10221423.760168467
49.75,89.5,Bayan-Ulgii,76121135.42746764
49.75,89.75,Bayan-Ulgii,436206216.58395416
49.75,90.0,Bayan-Ulgii,500973365.3872811
49.75,90.25,Bayan-Ulgii,230499223.38578007
49.75,90.25,Uvs,270474142.0014624
49.75,90.5,Bayan-Ulgii,12105334.967700142
49.75,90.5,Uvs,488868030.4195423
49.75,90.75,Uvs,500973365.38724244
49.75,91.0,Uvs,500973365.3873198
49.75,91.25,Uvs,500973365.3872811
49.75,91.5,Uvs,500973365.38724244
49.75,91.75,Uvs,500973365.38724244
49.75,92.0,Uvs,500973365.3872811
49.75,92.25,Uvs,500973365.38724244
49.75,92.5,Uvs,500973365.3873198
49.75,92.75,Uvs,500973365.38724244
49.75,93.0,Uvs,500973365.38724244
49.75,93.25,Uvs,500973365.3872811
49.75,93.5,Uvs,500973365.38724244
49.75,93.75,Uvs,500973365.3872811
49.75,94.0,Uvs,500973365.3872811
49.75,94.25,Uvs,500973365.3872811
49.75,94.5,Uvs,500973365.38724244
49.75,94.75,Uvs,500973365.38724244
49.75,95.0,Uvs,500973365.3872811
49.75,95.25,Uvs,500973365.3872811
49.75,95.5,Uvs,145270297.82939756
49.75,95.5,Zavkhan,355703067.55788356
49.75,95.75,Zavkhan,500973365.38724244
49.75,96.0,Zavkhan,500973365.38724244
49.75,96.25,Zavkhan,500973365.3872811
49.75,96.5,Zavkhan,500956286.8972502
49.75,96.75,Zavkhan,500973365.3872811
49.75,97.0,Khuvsgul,26596310.25281491
49.75,97.0,Zavkhan,426601508.8156346
49.75,97.25,Khuvsgul,275221688.399664
49.75,97.25,Zavkhan,3273499.2847772064
49.75,97.5,Khuvsgul,393687109.9685992
49.75,97.75,Khuvsgul,500973365.3872811
49.75,98.0,Khuvsgul,500973365.3872811
49.75,98.25,Khuvsgul,500973365.38724244
49.75,98.5,Khuvsgul,500973365.38724244
49.75,98.75,Khuvsgul,500973365.3872811
49.75,99.0,Khuvsgul,500973365.3872811
49.75,99.25,Khuvsgul,500973365.3872811
49.75,99.5,Khuvsgul,500973365.38724244
49.75,99.75,Khuvsgul,500973365.38724244
49.75,100.0,Khuvsgul,500973365.3872811
49.75,100.25,Khuvsgul,500973365.3872811
49.75,100.5,Khuvsgul,500973365.3872811
49.75,100.75,Khuvsgul,500973365.38724244
49.75,101.0,Khuvsgul,500973365.3872811
49.75,101.25,Khuvsgul,500973365.38724244
49.75,101.5,Khuvsgul,500973365.3872811
49.75,101.75,Khuvsgul,500973365.3872811
49.75,102.0,Khuvsgul,500973365.38724244
49.75,102.25,Bulgan,23733526.436058965
49.75,102.25,Khuvsgul,477239838.9512221
49.75,102.5,Bulgan,157880086.79760078
49.75,102.5,Khuvsgul,343093278.5896417
49.75,102.75,Bulgan,396521549.4215695
49.75,102.75,Khuvsgul,104451815.96567291
49.75,103.0,Bulgan,500973365.3873198
49.75,103.25,Bulgan,500973365.3872811
49.75,103.5,Bulgan,500973365.38724244
49.75,103.75,Bulgan,500973365.38724244
49.75,104.0,Bulgan,500973365.38724244
49.75,104.25,Bulgan,500973365.3872811
49.75,104.5,Bulgan,458885119.56138915
49.75,104.5,Selenge,42088245.82593061
49.75,104.75,Bulgan,81634752.44949372
49.75,104.75,Selenge,419338612.93774873
49.75,105.0,Selenge,500973365.38724244
49.75,105.25,Selenge,500973365.38724244
49.75,105.5,Selenge,500973365.3872811
49.75,105.75,Darkhan-Uul,20395040.18793939
49.75,105.75,Selenge,480578325.1993804
49.75,106.0,Darkhan-Uul,290037852.25262696
49.75,106.0,Selenge,210935513.13461548
49.75,106.25,Darkhan-Uul,55491252.45525509
49.75,106.25,Selenge,445482112.9319873
49.75,106.5,Selenge,500973365.38724244
49.75,106.75,Selenge,500973365.3872811
49.75,107.0,Selenge,500973365.3872811
49.75,107.25,Selenge,500973365.3872811
49.75,107.5,Selenge,500973365.38724244
49.75,107.75,Selenge,500973365.3872811
49.75,108.0,Selenge,172512761.11665493
49.75,113.0,Dornod,26315892.57018605
49.75,113.25,Dornod,419189613.4300845
49.75,113.5,Dornod,500973365.3873198
49.75,113.75,Dornod,500973365.3872811
49.75,114.0,Dornod,500973365.38724244
49.75,114.25,Dornod,500973365.38724244
49.75,114.5,Dornod,500973365.38724244
49.75,114.75,Dornod,500973365.3873198
49.75,115.0,Dornod,500973365.3872811
49.75,115.25,Dornod,500973365.38724244
49.75,115.5,Dornod,500973365.3872811
49.75,115.75,Dornod,500973365.38720375
49.75,116.0,Dornod,500973365.3872811
49.75,116.25,Dornod,500973365.3873198
49.75,116.5,Dornod,470145751.8566831
49.75,116.75,Dornod,57168735.57273385
49.5,88.0,Bayan-Ulgii,834679.7373734916
49.5,88.25,Bayan-Ulgii,176523420.63407478
49.5,88.5,Bayan-Ulgii,223741085.03997514
49.5,88.75,Bayan-Ulgii,177870343.83902156
49.5,89.0,Bayan-Ulgii,249710448.71126467
49.5,89.25,Bayan-Ulgii,410693015.4537166
49.5,89.5,Bayan-Ulgii,497811148.3800148
49.5,89.75,Bayan-Ulgii,503521541.130799
49.5,90.0,Bayan-Ulgii,503521541.130799
49.5,90.25,Bayan-Ulgii,503521541.13076013
49.5,90.5,Bayan-Ulgii,368905006.7612952
49.5,90.5,Uvs,134616534.36946493
49.5,90.75,Bayan-Ulgii,1725857.7766642007
49.5,90.75,Uvs,501795683.35409594
49.5,91.0,Uvs,503521541.1308379
49.5,91.25,Uvs,503521541.130799
49.5,91.5,Uvs,503521541.13076013
49.5,91.75,Uvs,503521541.13076013
49.5,92.0,Uvs,503521541.130799
49.5,92.25,Uvs,503521541.13076013
49.5,92.5,Uvs,503521541.1308379
49.5,92.75,Uvs,503521541.13076013
49.5,93.0,Uvs,503521541.13076013
49.5,93.25,Uvs,503521541.130799
49.5,93.5,Uvs,503521541.13076013
49.5,93.75,Uvs,503521541.130799
49.5,94.0,Uvs,503521541.130799
49.5,94.25,Uvs,503521541.130799
49.5,94.5,Uvs,503521541.13076013
49.5,94.75,Uvs,503521541.13076013
49.5,95.0,Uvs,503521541.130799
49.5,95.25,Uvs,503521541.130799
49.5,95.5,Uvs,278610022.581514
49.5,95.5,Zavkhan,224911518.54928505
49.5,95.75,Uvs,12276572.60879428
49.5,95.75,Zavkhan,491244968.52196586
49.5,96.0,Zavkhan,503521541.13076013
49.5,96.25,Zavkhan,503521541.130799
49.5,96.5,Zavkhan,503521541.130799
49.5,96.75,Zavkhan,503521541.130799
49.5,97.0,Khuvsgul,415880044.6086669
49.5,97.0,Zavkhan,87641496.52209325
49.5,97.25,Khuvsgul,503521541.13076013
49.5,97.5,Khuvsgul,503521541.130799
49.5,97.75,Khuvsgul,503521541.130799
49.5,98.0,Khuvsgul,503521541.130799
49.5,98.25,Khuvsgul,503521541.13076013
49.5,98.5,Khuvsgul,503521541.13076013
49.5,98.75,Khuvsgul,503521541.130799
49.5,99.0,Khuvsgul,503521541.130799
49.5,99.25,Khuvsgul,503521541.130799
49.5,99.5,Khuvsgul,503521541.13076013
49.5,99.75,Khuvsgul,503521541.13076013
49.5,100.0,Khuvsgul,503521541.130799
49.5,100.25,Khuvsgul,503521541.130799
49.5,100.5,Khuvsgul,503521541.130799
49.5,100.75,Khuvsgul,503521541.13076013
49.5,101.0,Khuvsgul,503521541.130799
49.5,101.25,Khuvsgul,503521541.13076013
49.5,101.5,Khuvsgul,503521541.130799
49.5,101.75,Khuvsgul,503521541.130799
49.5,102.0,Bulgan,17627703.578995008
49.5,102.0,Khuvsgul,485893837.5517651
49.5,102.25,Bulgan,108315505.41358216
49.5,102.25,Khuvsgul,395206035.7172168
49.5,102.5,Bulgan,404266885.77741283
49.5,102.5,Khuvsgul,99254655.35334736
49.5,102.75,Bulgan,503521541.13076013
49.5,103.0,Bulgan,503521541.1308379
49.5,103.25,Bulgan,503521541.130799
49.5,103.5,Bulgan,503521541.13076013
49.5,103.75,Bulgan,503521541.13076013
49.5,104.0,Bulgan,503521541.13076013
49.5,104.25,Bulgan,503521541.130799
49.5,104.5,Bulgan,499398387.2430666
49.5,104.5,Selenge,4123153.887771289
49.5,104.75,Bulgan,64034204.397187725
49.5,104.75,Selenge,439487336.7335724
49.5,105.0,Selenge,503521541.13076013
49.5,105.25,Selenge,503521541.13076013
49.5,105.5,Selenge,503521541.130799
49.5,105.75,Darkhan-Uul,16161664.373420581
49.5,105.75,Selenge,487359876.7574173
49.5,106.0,Darkhan-Uul,473686887.377429
49.5,106.0,Selenge,29834653.75333109
49.5,106.25,Darkhan-Uul,359987973.5090998
49.5,106.25,Selenge,143533567.62166032
49.5,106.5,Darkhan-Uul,395951351.6663818
49.5,106.5,Selenge,107570189.4643784
49.5,106.75,Darkhan-Uul,238134996.57804886
49.5,106.75,Selenge,265386544.5527501
49.5,107.0,Selenge,503521541.130799
49.5,107.25,Selenge,503521541.130799
49.5,107.5,Selenge,503521541.13076013
49.5,107.75,Selenge,503521541.130799
49.5,108.0,Selenge,488383213.8794797
49.5,108.25,Selenge,311438102.6809245
49.5,108.5,Selenge,20175092.844604466
49.5,111.75,Khentii,11009054.473804465
49.5,112.0,Dornod,34405080.1134554
49.5,112.0,Khentii,8814539.134260243
49.5,112.25,Dornod,189245595.51544768
49.5,112.5,Dornod,280822150.20924294
49.5,112.75,Dornod,286183879.2855188
49.5,113.0,Dornod,443983974.7976702
49.5,113.25,Dornod,503521541.13076013
49.5,113.5,Dornod,503521541.1308379
49.5,113.75,Dornod,503521541.130799
49.5,114.0,Dornod,503521541.13076013
49.5,114.25,Dornod,503521541.13076013
49.5,114.5,Dornod,503521541.13076013
49.5,114.75,Dornod,503521541.1308379
49.5,115.0,Dornod,503521541.130799
49.5,115.25,Dornod,503521541.13076013
49.5,115.5,Dornod,503521541.130799
49.5,115.75,Dornod,503521541.1307213
49.5,116.0,Dornod,503521541.130799
49.5,116.25,Dornod,503521541.1308379
49.5,116.5,Dornod,186550514.96441987
49.25,88.0,Bayan-Ulgii,177801027.30469373
49.25,88.25,Bayan-Ulgii,479256543.91889435
49.25,88.5,Bayan-Ulgii,506059794.7706091
49.25,88.75,Bayan-Ulgii,506059794.7706091
49.25,89.0,Bayan-Ulgii,506059794.77057
49.25,89.25,Bayan-Ulgii,506059794.77057
49.25,89.5,Bayan-Ulgii,506059794.7706091
49.25,89.75,Bayan-Ulgii,506059794.7706091
49.25,90.0,Bayan-Ulgii,506059794.7706091
49.25,90.25,Bayan-Ulgii,506059794.77057
49.25,90.5,Bayan-Ulgii,506059794.77057
49.25,90.75,Bayan-Ulgii,392046488.04934496
49.25,90.75,Uvs,114013306.72122508
49.25,91.0,Bayan-Ulgii,78717412.99003027
49.25,91.0,Uvs,427342381.78061783
49.25,91.25,Uvs,506059794.7706091
49.25,91.5,Uvs,506059794.77057
49.25,91.75,Uvs,506059794.77057
49.25,92.0,Uvs,506059794.7706091
49.25,92.25,Uvs,506059794.77057
49.25,92.5,Uvs,506059794.7706482
49.25,92.75,Uvs,506059794.77057
49.25,93.0,Uvs,506059794.77057
49.25,93.25,Uvs,506059794.7706091
49.25,93.5,Uvs,506059794.77057
49.25,93.75,Uvs,506059794.7706091
49.25,94.0,Uvs,506059794.7706091
49.25,94.25,Uvs,506059794.7706091
49.25,94.5,Uvs,506059794.77057
49.25,94.75,Uvs,506059794.77057
49.25,95.0,Uvs,506059794.7706091
49.25,95.25,Uvs,506059794.7706091
49.25,95.5,Uvs,476171954.8883439
49.25,95.5,Zavkhan,29887839.88226523
49.25,95.75,Uvs,84154950.02435994
49.25,95.75,Zavkhan,421904844.7462101
49.25,96.0,Zavkhan,506059794.77057
49.25,96.25,Zavkhan,506059794.7706091
49.25,96.5,Zavkhan,506059794.7706091
49.25,96.75,Zavkhan,506059794.7706091
49.25,97.0,Khuvsgul,159748558.44240242
49.25,97.0,Zavkhan,346311236.32816756
49.25,97.25,Khuvsgul,392414721.98474675
49.25,97.25,Zavkhan,113645072.78582318
49.25,97.5,Khuvsgul,433377919.19796044
49.25,97.5,Zavkhan,72681875.57264869
49.25,97.75,Khuvsgul,505734364.1499956
49.25,97.75,Zavkhan,325430.6206134637
49.25,98.0,Khuvsgul,506059794.7706091
49.25,98.25,Khuvsgul,506059794.77057
49.25,98.5,Khuvsgul,506059794.77057
49.25,98.75,Khuvsgul,506059794.7706091
49.25,99.0,Khuvsgul,506059794.7706091
49.25,99.25,Khuvsgul,506059794.7706091
49.25,99.5,Khuvsgul,506059794.77057
49.25,99.75,Khuvsgul,506059794.77057
49.25,100.0,Khuvsgul,506059794.7706091
49.25,100.25,Khuvsgul,506059794.7706091
49.25,100.5,Khuvsgul,506059794.7706091
49.25,100.75,Arkhangai,80111588.97054623
49.25,100.75,Khuvsgul,425948205.80002373
49.25,101.0,Arkhangai,1271923.6471084126
49.25,101.0,Khuvsgul,504787871.1235007
49.25,101.25,Khuvsgul,506059794.77057
49.25,101.5,Khuvsgul,506059794.7706091
49.25,101.75,Bulgan,208083576.77000242
49.25,101.75,Khuvsgul,297976218.00060666
49.25,102.0,Bulgan,479001402.104856
49.25,102.0,Khuvsgul,27058392.66571404
49.25,102.25,Bulgan,506059794.7706091
49.25,102.5,Bulgan,506059794.77057
49.25,102.75,Bulgan,506059794.77057
49.25,103.0,Bulgan,506059794.7706482
49.25,103.25,Bulgan,506059794.7706091
49.25,103.5,Bulgan,506059794.77057
49.25,103.75,Bulgan,506059794.77057
49.25,104.0,Bulgan,506059794.77057
49.25,104.25,Bulgan,505732045.71568465
49.25,104.25,Orkhon,327749.05492437846
49.25,104.5,Bulgan,376230050.2201046
49.25,104.5,Orkhon,3111047.846346182
49.25,104.5,Selenge,126718696.70419747
49.25,104.75,Selenge,506059794.77057
49.25,105.0,Selenge,506059794.77057
49.25,105.25,Selenge,506059794.77057
49.25,105.5,Selenge,506059794.7706091
49.25,105.75,Darkhan-Uul,52903853.37118703
49.25,105.75,Selenge,453155941.39946115
49.25,106.0,Darkhan-Uul,505711446.1878089
49.25,106.0,Selenge,348348.5827611798
49.25,106.25,Darkhan-Uul,421484624.4970467
49.25,106.25,Selenge,84575170.27352336
